Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC
2000-01-18,28.0877742767334,6.5042476654052725,,26.0,,1.2779115438461304,15.760963439941404,19.5,,31.44213104248047,25.95454216003418,4.908667087554932,44.38420867919922,17.377260208129886,211.5,7.6449828147888175,5.685525417327881,15.169767379760742,8.265625,,,36.37605285644531,,2.6783559322357178,15.045065879821776,,,1.931116342544556,64.125,12.248319625854492,,13.504380226135256,33.66094207763672,1077.25244140625,33.60021209716797,,,4.147022724151611,1.9340620040893557,57.3581657409668,4.356778621673584,14.97834587097168
2000-01-19,28.575786590576172,6.371753692626952,,24.375,,1.2591190338134766,15.54548454284668,19.59375,,31.618633270263672,25.627553939819336,4.6172142028808585,43.45306015014648,17.41250991821289,224.75,7.462960720062256,5.7051286697387695,15.107340812683105,8.53125,,,37.01326370239258,,2.7018496990203857,14.732434272766113,,,1.9626010656356807,66.8125,12.556303977966307,,13.683417320251465,33.077919006347656,1056.1298828125,34.091915130615234,,,4.159221649169922,1.8975706100463867,59.79782104492188,4.315283298492432,14.79849624633789
2000-01-20,27.50938606262207,6.179036140441895,,23.5,,1.1886459589004517,15.714791297912598,19.5,,31.341293334960934,25.5866813659668,4.9930338859558105,42.28914260864258,16.848533630371097,234.0,7.280936241149902,5.626708030700684,15.107340812683105,9.96875,,,36.110511779785156,,2.807574510574341,14.84966278076172,,,1.8956927061080933,64.75,12.50892734527588,,13.529956817626953,33.62621307373047,1047.121337890625,35.40315246582031,,,3.9396698474884033,1.9097332954406736,59.64209747314453,4.291079521179198,14.747116088867188
2000-01-21,27.455177307128906,6.010406494140625,,29.4375,,1.1369656324386597,15.483920097351074,18.9375,,32.274208068847656,24.19698715209961,4.755269527435303,42.6771240234375,16.319820404052734,269.0,7.126917362213135,5.7051286697387695,15.044914245605467,11.03125,,,34.411190032958984,,3.1423699855804443,14.693352699279785,,,1.8471544981002808,62.0625,12.60369110107422,,13.913602828979492,33.68871688842773,1033.1435546875,37.697792053222656,,,3.756711483001709,1.9036513566970823,62.02985000610352,4.125108242034912,14.670032501220705
2000-01-24,26.822566986083984,5.781554222106934,,31.375,,1.1275691986083984,14.9144287109375,17.25,,32.274208068847656,24.15611457824707,4.701581001281738,42.52194595336914,17.024778366088867,262.0625,6.748867988586426,5.607101917266847,14.982486724853516,11.765625,,,33.24291229248047,,3.253966808319092,14.263503074645994,,,1.8471544981002808,70.125,12.674757957458494,,13.862446784973145,33.75809860229492,1009.536376953125,36.7143783569336,,,3.7933061122894287,1.830668330192566,57.51388168334961,4.093987941741943,14.104816436767578
2000-01-25,26.42491912841797,5.709286689758301,,28.75,,1.0899835824966428,15.514699935913086,20.0,,30.66049385070801,23.33864974975586,4.9009971618652335,42.01756286621094,17.518255233764652,279.3125,6.832878589630128,5.371838569641113,14.951268196105955,11.90625,,,32.393272399902344,,2.936793088912964,14.302574157714846,,,1.8419073820114136,69.25,12.366775512695312,,13.45323085784912,35.173927307128906,1023.2037353515624,36.1133918762207,,,3.659135818481445,1.8002586364746094,57.61770629882813,3.979880809783936,14.387426376342773
2000-01-26,27.852798461914066,5.721329212188722,,28.875,,1.193343997001648,15.068344116210938,18.5,,29.22329139709473,23.74738693237305,5.146430969238281,42.40553665161133,17.76498031616211,277.5,7.224929809570312,5.567893028259277,14.826425552368164,12.15625,,,32.81811141967773,,2.8721847534179688,14.497965812683105,,,1.7684402465820312,64.8125,12.50892734527588,,13.785723686218262,35.47932434082031,1048.6746826171877,34.747528076171875,,,3.537165880203247,1.848915100097656,53.25744247436523,4.038662910461427,13.719432830810547
2000-01-27,27.834732055664066,5.938139915466309,,29.0,,1.2920063734054563,15.437745094299315,18.46875,,30.61007308959961,23.788257598876953,5.054393768310547,42.483131408691406,17.41250991821289,281.125,7.140920162200928,5.665918827056885,15.01369857788086,11.890625,,,33.72084808349609,,2.9025452136993413,14.497965812683105,,,1.7631930112838743,66.9375,12.485235214233398,,13.73456859588623,36.187255859375,1046.190185546875,33.545578002929695,,,3.659135818481445,1.9523075819015503,50.9734992980957,3.979880809783936,13.462516784667967
2000-01-28,26.67795562744141,6.142902374267577,,29.4375,,1.2309297323226929,14.17563247680664,17.625,,30.81178474426269,23.50214767456055,5.154099464416504,42.25034713745117,16.813285827636722,270.0625,7.30894136428833,5.528682231903076,14.76399040222168,11.8125,,,34.19878387451172,,2.8843276500701904,14.263503074645994,,,1.7422022819519043,61.6875,12.248319625854492,,13.504380226135256,35.146183013916016,1013.8847045898438,33.05385971069336,,,3.659135818481445,1.9887990951538088,49.57198715209961,3.793161869049072,13.513900756835938
2000-01-31,27.07558441162109,6.27539587020874,,29.25,,1.174551248550415,13.55997085571289,18.0,,32.324634552001946,22.64380645751953,5.330504417419434,41.08642959594727,16.70754051208496,249.125,7.140920162200928,5.665918827056885,14.73277473449707,10.9375,,,34.25188446044922,,2.896472930908203,14.497965812683105,,,1.752697467803955,64.5625,12.34307861328125,,13.708992004394533,36.58978271484375,1037.4923095703123,31.36019515991211,,,3.537165880203247,2.14084792137146,52.89408874511719,3.755126237869263,13.48820686340332
2000-02-01,27.22018623352051,6.335620403289795,,28.75,,1.2685152292251587,13.76006031036377,18.28125,,32.576770782470696,22.84816932678223,5.437883377075195,44.073822021484375,17.271514892578125,239.0625,7.112914562225343,5.509077548980713,14.857629776000975,11.09375,,,35.154651641845696,,2.896472930908203,14.41981029510498,,,1.7631930112838743,67.4375,12.34307861328125,,13.785723686218262,37.5336799621582,1017.612060546875,33.87338256835937,,,3.646939754486084,1.921897768974304,54.243690490722656,3.73092269897461,14.079115867614744
2000-02-02,26.75025177001953,6.371753692626952,,28.125,,1.3061009645462036,15.099128723144533,18.03125,,31.996849060058594,23.25690460205078,5.445550918579102,47.487998962402344,17.130517959594727,233.625,7.126917362213135,5.528682231903076,14.888842582702635,12.625,,,36.37605285644531,,2.8053884506225586,14.57612133026123,,,1.731707215309143,69.4375,12.34307861328125,,13.760140419006348,36.4648551940918,1016.9910888671876,34.31044769287109,,,3.6835312843322754,1.8124229907989504,52.89408874511719,3.810451030731201,13.359749794006348
2000-02-03,26.515295028686523,6.4078898429870605,,26.75,,1.3201956748962402,17.007680892944336,19.5,,32.425491333007805,23.95175170898437,5.514580249786377,48.26394271850586,17.342010498046875,245.375,6.972897052764893,5.528682231903076,14.73277473449707,14.0,,,37.278785705566406,,2.866112470626831,14.41981029510498,,,1.7631930112838743,84.1875,12.485235214233398,,14.2205228805542,36.1733512878418,1007.0515747070312,34.966068267822266,,,3.659135818481445,1.782012939453125,53.15362930297852,3.827738761901856,13.077138900756836
2000-02-04,25.756160736083984,6.636744499206543,,27.5625,,1.1839476823806765,18.22361946105957,19.28125,,30.35792350769043,24.81009101867676,5.391862869262695,47.33280944824219,17.41250991821289,235.0,6.874884605407715,5.450260639190674,14.76399040222168,13.65625,,,36.004310607910156,,2.823606014251709,14.537042617797852,,,1.731707215309143,78.5625,12.106175422668455,,13.939178466796875,35.85409164428711,1001.4596557617188,35.34850311279297,,,3.598151206970215,1.7698497772216797,53.67271041870117,3.8830642700195312,13.077138900756836
2000-02-07,25.3404541015625,6.516292095184326,,29.5625,,1.1275691986083984,18.977798461914066,20.65625,,32.274208068847656,24.89183616638184,5.246138095855713,49.35026550292969,17.377260208129886,228.625,6.804875373840332,5.450260639190674,14.701563835144045,13.421875,,,36.96020126342773,,2.823606014251709,14.693352699279785,,,1.72645902633667,75.0,12.035104751586914,,13.785723686218262,36.07619094848633,970.3969116210938,33.764102935791016,,,3.5737576484680176,1.7455211877822876,57.461952209472656,3.820824861526489,13.231290817260742
2000-02-08,25.3585205078125,6.576517581939697,,28.375,,1.1087764501571655,20.624698638916016,20.6875,,34.06441879272461,24.56484794616699,5.146430969238281,49.03988647460938,17.024778366088867,240.9375,6.734866619110107,5.371838569641113,14.576717376708984,12.859375,,,36.853965759277344,,2.8296773433685303,13.755484580993652,,,1.6372506618499756,83.125,12.082487106323242,,13.879469871520994,36.20111846923828,953.6232299804688,36.7143783569336,,,3.48837685585022,1.739438533782959,58.55203628540039,3.8588597774505615,12.820220947265625
2000-02-09,25.3404541015625,6.949910640716553,,27.375,,1.0923289060592651,21.563587188720703,21.03125,,34.64434814453125,26.24065399169922,5.069730758666992,47.022422790527344,16.14358139038086,234.875,6.622852325439452,5.2934184074401855,14.54550075531006,12.96875,,,36.05740737915039,,2.84789514541626,12.465906143188475,,,1.6477454900741575,80.25,11.964034080505373,,13.566977500915527,34.771411895751946,967.2909545898438,36.60509872436523,,,3.36640739440918,1.7029472589492798,55.48947525024414,3.7447545528411865,12.280694961547852
2000-02-10,24.87052154541016,6.769237041473389,,29.4375,,1.0852853059768677,22.4716911315918,21.25,,33.43405914306641,25.99541664123535,5.062063217163086,47.60437774658203,15.82634449005127,229.0,6.6788597106933585,5.2934184074401855,14.607928276062012,13.90625,,,36.004310607910156,,2.890401601791382,12.817605972290039,,,1.6687353849411009,76.1875,11.798192977905273,,13.176377296447756,34.31334686279297,937.4708251953124,38.40804672241211,,,3.3298146724700928,1.6056362390518188,54.1398811340332,3.689429044723511,12.74314785003662
2000-02-11,23.98486137390137,6.552428245544434,,29.5,,1.1181728839874268,22.271596908569336,22.75,,33.081066131591804,26.19978332519531,4.8933281898498535,46.78964233398438,15.191877365112305,233.0625,6.538841247558594,5.018946170806885,14.54550075531006,15.6875,,,34.78292465209961,,2.9329066276550293,13.560096740722654,,,1.6005165576934814,76.1875,11.750804901123047,,13.254501342773438,34.091236114501946,942.440673828125,38.68121337890625,,,3.2200407981872563,1.7455211877822876,52.01164627075195,3.6652262210845943,12.383461952209473
2000-02-14,23.966779708862305,6.757190227508545,,29.25,,1.0805871486663818,22.071504592895508,21.625,,34.49306488037109,26.07716560363769,4.793619632720947,47.44919967651367,16.178831100463867,230.375,6.118787288665772,5.156183242797852,14.795208930969238,15.625,,,36.641563415527344,,2.9571959972381587,13.286545753479006,,,1.5900219678878784,74.4375,11.84556770324707,,13.228456497192385,34.202285766601555,931.2579956054688,39.22755813598633,,,3.1956465244293213,1.7455211877822876,54.03606033325195,4.533122539520264,12.845916748046875
2000-02-15,25.77424049377441,6.769237041473389,,32.5,,1.052397847175598,21.88681411743164,21.75,,34.84606170654297,25.70930480957031,4.830719947814941,50.8245735168457,16.355072021484375,222.5,6.2027974128723145,5.2934184074401855,14.826425552368164,18.75,,,34.62360382080078,,3.048280000686645,13.59917449951172,,,1.6057642698287964,73.8125,11.798192977905273,,13.046180725097654,35.340518951416016,958.5932006835938,39.88317108154297,,,3.098069667816162,1.7455211877822876,54.03606033325195,4.156227111816406,13.513900756835938
2000-02-16,25.539276123046875,6.68492317199707,,35.375,,1.0535705089569092,24.18015289306641,21.875,,35.5772705078125,25.54581069946289,4.792072772979736,50.28140640258789,15.791094779968262,246.125,6.230801105499268,5.097366809844972,14.576717376708984,22.0625,,,33.38188934326172,,3.0239908695220947,13.442856788635256,,,1.5952695608139038,70.6875,11.727118492126465,,12.78577709197998,34.16757583618164,934.3648071289062,40.21097183227539,,,3.110266923904419,1.7333571910858154,58.0329704284668,4.315283298492432,13.462516784667967
2000-02-17,25.918832778930664,6.600607872009277,,41.3125,,1.0547432899475098,25.01129531860352,21.5,,35.47642135620117,25.21882438659668,4.676136016845703,60.213539123535156,16.073078155517578,252.0,6.356818675994872,5.175787448883057,14.639139175415039,21.03125,,,33.488216400146484,,3.0057737827301025,13.286545753479006,,,1.6372506618499756,69.0,11.561279296875,,12.681612014770508,32.85584259033203,920.6971435546876,39.336830139160156,,,3.2688295841217037,1.7455211877822876,60.42069625854492,4.194261074066162,13.051447868347168
2000-02-18,25.32237243652344,6.2874412536621085,,40.75,,1.0148123502731323,24.19554328918457,21.5,,35.50162887573242,24.401351928710934,4.660677433013916,58.19607925415039,15.262372016906738,241.6875,6.300810813903809,4.999340057373047,14.888842582702635,19.0,,,34.76394271850586,,2.9389781951904297,13.130233764648438,,,1.6477454900741575,64.75,11.466511726379395,,12.473289489746096,30.70432281494141,889.012939453125,37.3699836730957,,,3.06147837638855,1.7211936712265017,59.22683334350586,4.021375179290772,12.460533142089846
2000-02-22,26.063425064086914,6.431981086730957,,36.9375,,1.0054159164428709,24.20323181152344,20.90625,,34.6695556640625,23.95175170898437,4.606575012207031,56.79936981201172,15.685354232788086,242.125,6.146791458129883,4.999340057373047,14.857629776000975,18.78125,,,34.444992065429695,,2.9146902561187744,13.364706993103027,,,1.752697467803955,63.5625,11.53758430480957,,12.681612014770508,30.89864730834961,862.29931640625,35.84022521972656,,,3.0736751556396484,1.7637670040130615,56.06046676635742,3.9453029632568364,12.409152030944824
2000-02-23,27.04412841796875,6.191080093383789,,35.554649353027344,,0.981924831867218,24.534160614013672,20.53125,,33.963558197021484,23.910877227783203,4.529283046722412,61.455055236816406,15.332874298095705,252.0625,6.0767822265625,4.940523624420166,14.920059204101562,19.0,,,34.49816131591797,,2.866112470626831,13.052083015441895,,,1.7054691314697266,70.4375,11.466511726379395,,12.49933624267578,30.67656898498535,849.8739624023438,37.8617057800293,,,3.0248863697052,1.7029472589492798,59.330650329589844,4.011001586914063,11.869627952575685
2000-02-24,26.65960502624512,6.118813514709473,,35.625,,0.986623227596283,26.196443557739254,21.28125,,34.240909576416016,25.423192977905273,4.4056172370910645,66.26590728759766,14.87464714050293,274.8125,6.104785442352295,4.822892189025879,14.73277473449707,19.8125,,,33.59452438354492,,2.823606014251709,13.091154098510742,,,1.684479594230652,68.4375,10.945310592651367,,12.056649208068848,28.87206268310547,826.2664794921875,37.58851623535156,,,2.9273090362548833,1.6664559841156006,60.26498413085938,4.090528488159181,11.689780235290527
2000-02-25,25.121545791625977,6.179036140441895,,37.625,,0.9584338068962096,24.257102966308594,20.25,,34.08963394165039,25.34144401550293,4.336054801940918,67.11946105957031,14.733664512634276,267.0625,5.964767456054688,4.803287982940674,14.670353889465332,20.21875,,,33.913467407226555,,2.7628824710845947,12.84373378753662,,,1.6477454900741575,69.125,10.945310592651367,,11.744158744812012,27.70607185363769,831.236572265625,37.15143585205078,,,2.7321560382843018,1.678620219230652,61.09554290771485,4.090528488159181,11.972392082214355
2000-02-28,25.32296371459961,6.383798599243164,,37.0,,0.9443390965461732,24.087804794311523,18.875,,34.61911773681641,25.05533218383789,4.567929744720459,62.696571350097656,14.733664512634276,256.75,6.062779426574707,4.803287982940674,14.857629776000975,20.65625,,,33.966609954833984,,2.7568109035491943,12.48915195465088,,,1.684479594230652,65.75,11.395442008972168,,11.978525161743164,29.45505523681641,866.64794921875,39.50072479248047,,,2.829732179641724,1.636046051979065,56.83907699584961,4.149310111999512,12.332076072692873
2000-02-29,25.83564758300781,6.359711170196532,,36.96875,,0.953735649585724,25.11903953552246,19.75,,33.81227493286133,25.70930480957031,4.521553993225098,64.48123168945311,14.522171974182127,261.25,5.936765193939209,4.724867343902588,15.263405799865724,21.3125,,,34.01977157592773,,2.7325220108032227,12.410357475280762,,,1.694973707199097,68.875,11.371747970581055,,11.71812343597412,29.80207443237305,879.0728759765625,43.051979064941406,,,2.8419299125671387,1.6482094526290894,56.63144302368164,4.422473430633545,12.640378952026367
2000-03-01,25.231414794921875,6.516292095184326,,33.625,,1.0899835824966428,24.718852996826172,20.25,,33.055843353271484,26.32240295410156,4.567929744720459,67.74022674560547,14.627903938293455,278.625,5.9787702560424805,4.568024158477783,15.294626235961914,28.875,,,32.797191619873054,,2.7082326412200928,12.68614101409912,,,1.7159641981124878,65.875,11.182222366333008,,11.4837646484375,30.093568801879886,890.2930908203125,42.72416687011719,,,2.902915954589844,1.8002586364746094,54.03606033325195,4.730216026306152,12.614686012268065
2000-03-02,25.21310615539551,6.456068992614746,,32.3125,,1.0899835824966428,19.85512351989746,19.625,,35.148635864257805,26.3632755279541,4.482907295227051,65.36383056640625,14.381176948547365,268.0,5.852752685546875,4.68565559387207,14.982486724853516,24.1875,,,32.10614776611328,,2.6717991828918457,12.21336841583252,,,1.6897262334823608,62.5625,10.969000816345217,,11.4837646484375,29.66327476501465,864.8211059570312,42.39635848999024,,,2.9151124954223637,1.7333571910858154,54.243690490722656,4.550410747528076,12.614686012268065
2000-03-03,26.22015190124512,6.251307487487793,,33.875,,1.113474726676941,22.317768096923828,20.75,,35.07299423217773,27.63034820556641,4.529283046722412,67.04187774658203,14.839396476745605,268.375,6.0907840728759775,4.705259323120117,15.076130867004395,24.90625,,,31.361957550048828,,2.66572642326355,12.21336841583252,,,1.7054691314697266,62.5,11.063761711120604,,11.379597663879395,29.649383544921875,868.5484008789062,44.47247314453125,,,2.793140649795532,1.6968653202056885,55.07421493530274,4.540040016174316,12.126541137695312
2000-03-06,25.561004638671875,6.022453308105469,,34.0625,,1.0805871486663818,21.132619857788086,23.75,,32.82892227172852,26.97637176513672,4.475178241729736,98.70053100585938,14.275430679321287,254.0,5.838752269744872,4.88170862197876,15.01369857788086,25.09375,,,31.096193313598636,,2.6535823345184326,12.095173835754395,,,1.6687353849411009,63.9375,10.68470859527588,,10.910874366760254,28.705493927001953,842.45458984375,44.58173751831055,,,2.707761526107788,1.7090297937393188,53.62078857421875,4.5642428398132315,12.477139472961426
2000-03-07,24.24266242980957,5.709286689758301,,32.125,,1.0336050987243652,19.9936466217041,27.5,,32.1229248046875,26.48589515686035,4.305137634277344,88.14764404296875,13.640972137451172,262.4375,5.7127366065979,4.705259323120117,14.795208930969238,25.5039005279541,,,30.83041381835937,,2.683943271636963,11.701192855834961,,,1.64249849319458,63.5,10.809768676757812,,11.24940013885498,28.066974639892575,809.52734375,43.37977600097656,,,2.5491979122161865,1.6968653202056885,50.66204452514648,4.346402645111084,13.302072525024414
2000-03-08,24.187732696533203,5.974271774291992,,29.5,,0.9913212656974792,19.4703311920166,26.75,,31.56820678710937,26.11803436279297,4.312866687774658,94.35523223876952,13.993451118469238,265.0,5.9927711486816415,4.940523624420166,15.01369857788086,25.09375,,,30.13938331604004,,2.7750277519226074,11.386012077331545,,,1.6162594556808472,63.625,10.85824203491211,,11.145241737365724,27.26188468933105,825.058837890625,47.1495590209961,,,2.5248043537139893,1.7272754907608032,50.9734992980957,4.211550235748291,13.379406929016113
2000-03-09,23.711669921875,6.022453308105469,,30.625,,1.0852853059768677,19.23945617675781,29.0625,,30.48400115966797,25.83192253112793,4.3592400550842285,94.97599792480469,13.993451118469238,286.0,5.8247504234313965,4.842498302459717,15.169767379760742,24.1875,,,32.69085693359375,,2.7750277519226074,11.464811325073242,,,1.6372506618499756,68.8125,10.88248062133789,,11.093157768249512,27.26188468933105,824.4374389648438,46.87638854980469,,,2.537001848220825,1.6968653202056885,49.00099563598633,4.253045082092285,13.147400856018065
2000-03-10,23.87646102905273,5.962228298187256,,30.75,,1.075888991355896,20.50156784057617,26.0,,29.450214385986328,25.627553939819336,4.343782424926759,88.14764404296875,14.063943862915039,296.0,6.020773887634277,5.018946170806885,15.044914245605467,23.25,,,31.94668388366699,,2.750737190246582,11.307217597961426,,,1.6005165576934814,66.875,10.906716346740724,,10.858790397644043,28.13637924194336,825.058837890625,47.91443634033203,,,2.537001848220825,1.6299641132354736,49.468177795410156,4.764791488647461,12.889609336853027
2000-03-13,23.14406013488769,5.88995885848999,,28.3125,,1.0195106267929075,20.224517822265625,25.75,,29.450214385986328,25.38231468200684,4.2510337829589835,81.47450256347656,13.922951698303224,284.75,6.062779426574707,4.989524364471436,15.076130867004395,22.5,,,32.425079345703125,,2.702160358428955,11.189021110534668,,,1.6687353849411009,65.3125,10.906716346740724,,11.041077613830566,28.10861396789551,857.3652954101562,46.98565673828125,,,2.5126078128814697,1.672537922859192,48.17047119140625,4.605736255645752,13.044279098510742
2000-03-14,23.18067741394043,5.998363494873048,,26.34375,,1.0430016517639158,20.055212020874023,24.0,,28.99636650085449,25.50493621826172,4.428803443908691,75.34452819824219,14.02869701385498,269.75,5.810747146606445,5.029281139373778,15.294626235961914,19.25,,,30.45832061767578,,2.6778719425201416,11.346611976623535,,,1.63462233543396,65.625,10.785531044006348,,11.197317123413086,28.525043487548828,852.3954467773438,43.27051544189453,,,2.341847896575928,1.5569808483123782,43.39494705200195,4.46742582321167,13.224737167358398
2000-03-15,24.16942596435547,6.263351440429688,,22.875,,0.9772267937660216,20.578527450561523,24.625,,30.00492858886719,25.25969886779785,5.081913948059082,70.92162322998047,15.438615798950195,240.25,6.734866619110107,5.486489295959473,15.357050895690918,18.25,,,30.033056259155273,,2.714306116104126,12.292170524597168,,,1.6897262334823608,63.75,11.270276069641113,,11.978525161743164,29.51055908203125,908.9315795898438,39.00901794433594,,,2.6711699962615967,1.6098949909210205,48.58573532104492,4.764791488647461,12.83804988861084
2000-03-16,25.799028396606445,6.648788928985597,,23.0,,0.9772267937660216,23.25666046142578,24.59375,,32.324634552001946,27.01725006103516,5.441320419311523,73.28826141357422,16.742795944213867,229.125,7.280936241149902,5.903941631317139,15.419483184814453,19.28125,,,34.391849517822266,,2.9997022151947017,13.395306587219238,,,1.7417650222778318,66.25,11.876201629638672,,12.889934539794922,31.925840377807614,993.4258422851562,39.336830139160156,,,3.183449506759644,1.7034937143325806,53.7765121459961,4.889273643493652,13.63720703125
2000-03-17,25.158172607421875,6.456068992614746,,25.75,,0.9842702150344848,21.5943660736084,25.0,,31.41692543029785,28.161699295043945,5.170802593231201,75.18933868408203,15.54435920715332,218.9375,6.874884605407715,6.023212432861327,15.357050895690918,21.625,,,33.11612319946289,,2.84789514541626,13.15892505645752,,,1.7417650222778318,64.8125,11.6823091506958,,12.65556812286377,31.898061752319336,967.9531860351562,44.36320495605469,,,3.0858726501464844,1.778372287750244,52.42690658569336,5.252336502075195,13.61142349243164
2000-03-20,25.487756729125977,6.52833890914917,,23.0,,1.0148123502731323,21.532804489135746,26.875,,31.01349258422852,28.69305229187012,5.108967781066895,70.6112289428711,15.791094779968262,213.25,6.720865726470947,6.241877555847168,15.388264656066895,19.28125,,,32.052978515625,,2.872183561325073,12.84373378753662,,,1.7148855924606323,64.1875,11.730777740478516,,12.52537441253662,31.53717994689941,984.1063842773438,41.95927810668945,,,3.110266923904419,1.7846117019653318,48.17047119140625,5.148604393005371,13.48253345489502
